Example,Time (days),Filter,Magnitude,Uncertainty
4,7.447142857142857,ztfr,26.12188,0.31029263
4,7.447142857142857,ztfi,25.082647,0.32400623
4,7.645714285714285,ztfg,28.758516,0.28568983
4,7.645714285714285,ztfr,26.228884,0.3108659
4,7.645714285714285,ztfi,24.967705,0.3254708
4,7.844285714285713,ztfg,29.170834,0.27342337
4,7.844285714285713,ztfr,26.1333,0.30883121
4,7.844285714285713,ztfi,24.860876,0.32228574
4,8.042857142857143,ztfg,29.255278,0.28601748
4,8.042857142857143,ztfr,26.351585,0.30954883
4,8.042857142857143,ztfi,25.139442,0.32154092
4,8.241428571428571,ztfg,29.395195,0.27482036
4,8.241428571428571,ztfr,26.686195,0.29591382
4,8.241428571428571,ztfi,25.074299,0.3298706
4,8.44,ztfg,29.469942,0.28102627
4,8.44,ztfr,26.788965,0.31189558
4,8.44,ztfi,25.149006,0.32497907
4,8.638571428571428,ztfg,29.76314,0.27246213
4,8.638571428571428,ztfr,26.703526,0.30809224
4,8.638571428571428,ztfi,25.303873,0.32872266
4,8.837142857142856,ztfg,29.746603,0.2804664
4,8.837142857142856,ztfr,26.842472,0.31126007
4,8.837142857142856,ztfi,25.4379,0.3284977
4,9.035714285714285,ztfg,30.015089,0.2760702
4,9.035714285714285,ztfr,27.082458,0.30838555
4,9.035714285714285,ztfi,25.430439,0.3188911
4,9.234285714285713,ztfg,30.123045,0.27160385
4,9.234285714285713,ztfr,27.06277,0.3085612
4,9.234285714285713,ztfi,25.571798,0.32511327
4,9.432857142857141,ztfg,30.179085,0.2740466
4,9.432857142857141,ztfr,27.431883,0.3051127
4,9.432857142857141,ztfi,25.552782,0.31977364
4,9.63142857142857,ztfg,30.435081,0.26334018
4,9.63142857142857,ztfr,27.351019,0.3158607
4,9.63142857142857,ztfi,25.77448,0.31725842
4,9.83,ztfg,30.217583,0.27107453
4,9.83,ztfr,27.565908,0.30644688
4,9.83,ztfi,25.93878,0.3213479
4,10.028571428571428,ztfg,30.79022,0.27146822
4,10.028571428571428,ztfr,27.544977,0.30152872
4,10.028571428571428,ztfi,25.988482,0.317019
4,10.227142857142857,ztfg,30.833298,0.25424296
4,10.227142857142857,ztfr,27.809036,0.30839473
4,10.227142857142857,ztfi,26.054901,0.32122713
4,10.425714285714285,ztfg,30.871246,0.25663677
4,10.425714285714285,ztfr,27.542446,0.30590668
4,10.425714285714285,ztfi,26.078106,0.32577264
4,10.624285714285714,ztfg,31.08888,0.25164515
4,10.624285714285714,ztfr,28.014849,0.30698606
4,10.624285714285714,ztfi,26.192434,0.32683164
4,10.822857142857142,ztfg,31.23461,0.26679954
4,10.822857142857142,ztfr,28.174917,0.30816317
4,10.822857142857142,ztfi,26.137783,0.3165578
4,11.02142857142857,ztfg,31.533878,0.25438818
4,11.02142857142857,ztfr,27.992445,0.3093334
4,11.02142857142857,ztfi,26.362265,0.3282456
4,11.219999999999999,ztfg,31.431608,0.26386175
4,11.219999999999999,ztfr,28.145998,0.30654436
4,11.219999999999999,ztfi,26.418442,0.31888345
4,11.418571428571427,ztfg,31.428707,0.263706
4,11.418571428571427,ztfr,28.212524,0.30856377
4,11.418571428571427,ztfi,26.280697,0.32810083
4,11.617142857142856,ztfg,31.84286,0.25559068
4,11.617142857142856,ztfr,28.259789,0.30839807
4,11.617142857142856,ztfi,26.60417,0.32231647
4,11.815714285714286,ztfg,31.936916,0.24880128
4,11.815714285714286,ztfr,28.233656,0.30978987
4,11.815714285714286,ztfi,26.643059,0.3193922
4,12.014285714285714,ztfg,31.79973,0.26392415
4,12.014285714285714,ztfr,28.493717,0.30803245
4,12.014285714285714,ztfi,26.79036,0.3237624
4,12.212857142857143,ztfg,32.033707,0.25921386
4,12.212857142857143,ztfr,28.62395,0.30157083
4,12.212857142857143,ztfi,26.737555,0.32666114
4,12.411428571428571,ztfg,32.158943,0.25774354
4,12.411428571428571,ztfr,28.777367,0.31142727
4,12.411428571428571,ztfi,26.631922,0.32165352
4,12.61,ztfg,32.192654,0.25664154
4,12.61,ztfr,28.705198,0.30441397
4,12.61,ztfi,26.832415,0.32097092
4,12.808571428571428,ztfg,32.433933,0.2512476
4,12.808571428571428,ztfr,29.003635,0.31613338
4,12.808571428571428,ztfi,26.96429,0.32889596
4,13.007142857142856,ztfg,32.596977,0.24527748
4,13.007142857142856,ztfr,28.9414,0.31319913
4,13.007142857142856,ztfi,27.024284,0.3219109
4,13.205714285714285,ztfg,32.634228,0.25520045
4,13.205714285714285,ztfr,29.067686,0.31056446
4,13.205714285714285,ztfi,27.156912,0.31815732
4,13.404285714285713,ztfg,32.90029,0.24520686
4,13.404285714285713,ztfr,29.227354,0.30818388
4,13.404285714285713,ztfi,27.548754,0.32535797
4,13.602857142857141,ztfg,32.801796,0.2527932
4,13.602857142857141,ztfr,29.09145,0.31073317
4,13.602857142857141,ztfi,27.248066,0.32916856
4,13.80142857142857,ztfg,32.9065,0.2511656
4,13.80142857142857,ztfr,29.334185,0.31088674
4,13.80142857142857,ztfi,27.464802,0.32241938
4,14.0,ztfg,33.011375,0.2445578
4,14.0,ztfr,29.534876,0.31080317
4,14.0,ztfi,27.302452,0.33381963
5,0.1,ztfg,29.353447,0.15446617
5,0.1,ztfr,28.714306,0.12715057
5,0.1,ztfi,28.995644,0.10572267
5,0.2985714285714286,ztfg,26.847462,0.13760993
5,0.2985714285714286,ztfr,26.370316,0.13729061
5,0.2985714285714286,ztfi,27.19281,0.1364337
5,0.4971428571428571,ztfg,25.665655,0.136459
5,0.4971428571428571,ztfr,25.551968,0.14721471
5,0.4971428571428571,ztfi,26.265608,0.12952307
5,0.6957142857142856,ztfg,25.349758,0.13480338
5,0.6957142857142856,ztfr,24.651852,0.14658388
5,0.6957142857142856,ztfi,25.88122,0.13039576
5,0.8942857142857142,ztfg,25.115114,0.13520318
5,0.8942857142857142,ztfr,24.870062,0.14590417
5,0.8942857142857142,ztfi,25.561163,0.123232044
5,1.092857142857143,ztfg,24.993542,0.12106308
5,1.092857142857143,ztfr,24.810364,0.14145952
5,1.092857142857143,ztfi,25.575888,0.12547533
5,1.2914285714285714,ztfg,25.234772,0.12713239
5,1.2914285714285714,ztfr,24.859793,0.14492775
5,1.2914285714285714,ztfi,25.662455,0.1264607
5,1.49,ztfg,25.355352,0.12696263
5,1.49,ztfr,24.963543,0.14271729
5,1.49,ztfi,25.489244,0.122290075
5,1.6885714285714286,ztfg,25.519327,0.11865403
5,1.6885714285714286,ztfr,24.775434,0.14020886
5,1.6885714285714286,ztfi,25.46941,0.12757054
5,1.8871428571428572,ztfg,26.04832,0.13008945
5,1.8871428571428572,ztfr,25.1182,0.134328
5,1.8871428571428572,ztfi,25.421776,0.1260175
5,2.085714285714286,ztfg,26.234306,0.123903275
5,2.085714285714286,ztfr,25.455542,0.1338644
5,2.085714285714286,ztfi,25.232111,0.1190592
5,2.2842857142857143,ztfg,26.616566,0.11905547
5,2.2842857142857143,ztfr,25.617605,0.13160424
5,2.2842857142857143,ztfi,25.476414,0.1304723
5,2.4828571428571427,ztfg,27.049469,0.1288578
5,2.4828571428571427,ztfr,25.686453,0.13329205
5,2.4828571428571427,ztfi,25.538673,0.131067
5,2.6814285714285715,ztfg,27.178123,0.1299084
5,2.6814285714285715,ztfr,25.860022,0.127022
5,2.6814285714285715,ztfi,25.540327,0.12607436
5,2.88,ztfg,27.436974,0.13213354
5,2.88,ztfr,26.102093,0.13208361
5,2.88,ztfi,26.000721,0.122879244
5,3.0785714285714287,ztfg,27.819355,0.13246103
5,3.0785714285714287,ztfr,26.543198,0.13365522
5,3.0785714285714287,ztfi,26.059687,0.12985212
5,3.277142857142857,ztfg,28.01282,0.1361357
5,3.277142857142857,ztfr,26.637772,0.1307756
5,3.277142857142857,ztfi,26.007841,0.13395208
5,3.4757142857142855,ztfg,28.447233,0.13215807
5,3.4757142857142855,ztfr,26.718477,0.13325523
5,3.4757142857142855,ztfi,26.261364,0.13062058
5,3.6742857142857144,ztfg,28.645287,0.13409959
5,3.6742857142857144,ztfr,26.950201,0.12918928
5,3.6742857142857144,ztfi,26.297632,0.13056676
5,3.8728571428571428,ztfg,28.6263,0.12392855
5,3.8728571428571428,ztfr,27.092314,0.13078912
5,3.8728571428571428,ztfi,26.579485,0.12830268
5,4.071428571428571,ztfg,29.34542,0.13594787
5,4.071428571428571,ztfr,27.321627,0.13186675
5,4.071428571428571,ztfi,26.79375,0.1317983
5,4.27,ztfg,29.296698,0.13269813
5,4.27,ztfr,27.378134,0.1322977
5,4.27,ztfi,26.777157,0.13434869
5,4.468571428571428,ztfg,29.57741,0.13683839
5,4.468571428571428,ztfr,27.620863,0.13793534
5,4.468571428571428,ztfi,27.054432,0.13473296
5,4.667142857142856,ztfg,29.637611,0.135654
5,4.667142857142856,ztfr,27.667791,0.13546005
5,4.667142857142856,ztfi,27.02684,0.13948034
5,4.865714285714285,ztfg,29.953255,0.13876796
5,4.865714285714285,ztfr,27.706697,0.13238579
5,4.865714285714285,ztfi,27.185884,0.13196439
5,5.064285714285714,ztfg,30.04658,0.13407658
5,5.064285714285714,ztfr,28.029606,0.13251287
5,5.064285714285714,ztfi,27.508091,0.13836914
5,5.2628571428571425,ztfg,30.1313,0.12635325
5,5.2628571428571425,ztfr,28.187872,0.1394545
5,5.2628571428571425,ztfi,27.315634,0.13407229
5,5.461428571428571,ztfg,30.44713,0.12918101
5,5.461428571428571,ztfr,28.219374,0.1340831
5,5.461428571428571,ztfi,27.387983,0.13968037
5,5.659999999999999,ztfg,30.617088,0.12813164
5,5.659999999999999,ztfr,28.365025,0.12737893
5,5.659999999999999,ztfi,27.419445,0.13411832
5,5.858571428571428,ztfg,30.76904,0.1265758
5,5.858571428571428,ztfr,28.339119,0.13442104
5,5.858571428571428,ztfi,27.538557,0.1378296
5,6.057142857142857,ztfg,30.87822,0.1275957
5,6.057142857142857,ztfr,28.589611,0.13777535
5,6.057142857142857,ztfi,27.688704,0.14487033
5,6.255714285714285,ztfg,31.312605,0.12109881
5,6.255714285714285,ztfr,28.71997,0.13006641
5,6.255714285714285,ztfi,27.761074,0.13687563
5,6.454285714285714,ztfg,31.24006,0.12286838
5,6.454285714285714,ztfr,28.778954,0.13596213
5,6.454285714285714,ztfi,27.894035,0.1382606
5,6.652857142857142,ztfg,31.387997,0.1266035
5,6.652857142857142,ztfr,29.01175,0.13104025
5,6.652857142857142,ztfi,28.060883,0.14143181
5,6.8514285714285705,ztfg,31.655882,0.12731698
5,6.8514285714285705,ztfr,29.14365,0.12988248
5,6.8514285714285705,ztfi,28.200872,0.14675997
5,7.05,ztfg,31.591125,0.12302547
5,7.05,ztfr,29.352556,0.12699
5,7.05,ztfi,28.280321,0.14088748
5,7.248571428571428,ztfg,31.865953,0.11693598
5,7.248571428571428,ztfr,29.43358,0.14331146
5,7.248571428571428,ztfi,28.2236,0.13662286
5,7.447142857142857,ztfg,31.711842,0.11561464
5,7.447142857142857,ztfr,29.525,0.13246614
5,7.447142857142857,ztfi,28.570623,0.13677795
5,7.645714285714285,ztfg,31.98059,0.116090626
5,7.645714285714285,ztfr,29.689686,0.13147777
5,7.645714285714285,ztfi,28.412548,0.14293338
5,7.844285714285713,ztfg,32.09154,0.11919279
5,7.844285714285713,ztfr,29.569761,0.13514191
5,7.844285714285713,ztfi,28.405296,0.1319997
5,8.042857142857143,ztfg,32.53901,0.12314278
5,8.042857142857143,ztfr,29.855572,0.13143437
5,8.042857142857143,ztfi,28.482096,0.13735504
5,8.241428571428571,ztfg,32.47415,0.11549561
5,8.241428571428571,ztfr,29.903429,0.12645519
5,8.241428571428571,ztfi,28.723871,0.13756473
5,8.44,ztfg,32.70037,0.116050534
5,8.44,ztfr,30.25705,0.13660315
5,8.44,ztfi,28.714197,0.14212936
5,8.638571428571428,ztfg,32.686573,0.1151088
5,8.638571428571428,ztfr,30.096468,0.13236335
5,8.638571428571428,ztfi,28.936968,0.1395716
5,8.837142857142856,ztfg,32.789745,0.11951228
5,8.837142857142856,ztfr,30.299707,0.12879407
5,8.837142857142856,ztfi,28.999825,0.1388468
5,9.035714285714285,ztfg,33.0825,0.12136117
5,9.035714285714285,ztfr,30.414074,0.13597403
5,9.035714285714285,ztfi,28.914206,0.13383763
5,9.234285714285713,ztfg,33.138668,0.11510217
5,9.234285714285713,ztfr,30.32687,0.12673976
5,9.234285714285713,ztfi,29.02634,0.13467118
5,9.432857142857141,ztfg,33.360523,0.1177116
5,9.432857142857141,ztfr,30.547327,0.12994325
5,9.432857142857141,ztfi,29.039711,0.13512374
5,9.63142857142857,ztfg,33.400227,0.109505005
5,9.63142857142857,ztfr,30.7645,0.12982763
5,9.63142857142857,ztfi,29.17248,0.135696
5,9.83,ztfg,33.370625,0.116983235
5,9.83,ztfr,30.898966,0.13539612
5,9.83,ztfi,29.421995,0.13430388
5,10.028571428571428,ztfg,33.734478,0.11487812
5,10.028571428571428,ztfr,30.730137,0.13245237
5,10.028571428571428,ztfi,29.347656,0.13540877
5,10.227142857142857,ztfg,33.661846,0.11002074
5,10.227142857142857,ztfr,31.111347,0.13628675
5,10.227142857142857,ztfi,29.302378,0.13776372
5,10.425714285714285,ztfg,33.763233,0.109374486
5,10.425714285714285,ztfr,30.988447,0.12789086
5,10.425714285714285,ztfi,29.539911,0.1349423
5,10.624285714285714,ztfg,34.055225,0.110270634
5,10.624285714285714,ztfr,31.237421,0.12973171
5,10.624285714285714,ztfi,29.597925,0.1391484
5,10.822857142857142,ztfg,34.223,0.113774486
5,10.822857142857142,ztfr,31.467125,0.1288613
5,10.822857142857142,ztfi,29.506523,0.13320452
5,11.02142857142857,ztfg,34.345306,0.11029958
5,11.02142857142857,ztfr,31.326727,0.12422847
5,11.02142857142857,ztfi,29.79238,0.13870563
5,11.219999999999999,ztfg,34.35987,0.10878714
5,11.219999999999999,ztfr,31.311953,0.13045639
5,11.219999999999999,ztfi,29.713268,0.12969281
5,11.418571428571427,ztfg,34.582977,0.11138314
5,11.418571428571427,ztfr,31.501673,0.13123637
5,11.418571428571427,ztfi,29.848925,0.14129072
5,11.617142857142856,ztfg,34.660294,0.11389478
5,11.617142857142856,ztfr,31.584236,0.13168381
5,11.617142857142856,ztfi,29.95225,0.13749623
5,11.815714285714286,ztfg,34.78911,0.10508152
5,11.815714285714286,ztfr,31.565496,0.13257565
5,11.815714285714286,ztfi,30.018919,0.13139825
5,12.014285714285714,ztfg,34.80775,0.11585553
5,12.014285714285714,ztfr,31.811806,0.12710002
5,12.014285714285714,ztfi,30.195007,0.14124455
5,12.212857142857143,ztfg,34.96996,0.11140661
5,12.212857142857143,ztfr,31.765478,0.1263275
5,12.212857142857143,ztfi,30.252363,0.13946028
5,12.411428571428571,ztfg,35.027233,0.11115473
5,12.411428571428571,ztfr,32.04136,0.13301691
5,12.411428571428571,ztfi,30.125273,0.14357057
5,12.61,ztfg,35.084866,0.10965852
5,12.61,ztfr,31.953188,0.1265346
5,12.61,ztfi,30.23545,0.13891713
5,12.808571428571428,ztfg,35.334614,0.10483219
5,12.808571428571428,ztfr,32.288883,0.13145056
5,12.808571428571428,ztfi,30.476892,0.1367263
5,13.007142857142856,ztfg,35.40497,0.10194241
5,13.007142857142856,ztfr,32.171455,0.13597094
5,13.007142857142856,ztfi,30.450724,0.13797483
5,13.205714285714285,ztfg,35.59335,0.11306019
5,13.205714285714285,ztfr,32.273975,0.13124546
5,13.205714285714285,ztfi,30.48566,0.13238592
5,13.404285714285713,ztfg,35.635605,0.10445305
5,13.404285714285713,ztfr,32.454483,0.124710664
5,13.404285714285713,ztfi,30.977049,0.13655297
5,13.602857142857141,ztfg,35.58954,0.1042726
5,13.602857142857141,ztfr,32.27394,0.12700935
5,13.602857142857141,ztfi,30.763783,0.14759286
5,13.80142857142857,ztfg,35.746372,0.10666341
5,13.80142857142857,ztfr,32.450043,0.12620062
5,13.80142857142857,ztfi,30.66904,0.13624689
5,14.0,ztfg,35.773598,0.106870174
5,14.0,ztfr,32.671673,0.1269008
5,14.0,ztfi,30.813646,0.13716863
6,0.1,ztfg,26.289537,0.19009683
6,0.1,ztfr,27.101933,0.16058059
6,0.1,ztfi,28.255226,0.13594207
6,0.2985714285714286,ztfg,24.906536,0.17270222
6,0.2985714285714286,ztfr,24.776102,0.1755559
6,0.2985714285714286,ztfi,25.96061,0.18250653
6,0.4971428571428571,ztfg,24.317518,0.17884038
6,0.4971428571428571,ztfr,24.052174,0.19243287
6,0.4971428571428571,ztfi,24.784649,0.18629135
6,0.6957142857142856,ztfg,24.075733,0.17187892
6,0.6957142857142856,ztfr,23.416918,0.19916278
6,0.6957142857142856,ztfi,24.584417,0.1882305
6,0.8942857142857142,ztfg,23.786772,0.17025556
6,0.8942857142857142,ztfr,23.678616,0.1945636
6,0.8942857142857142,ztfi,24.38877,0.184448
6,1.092857142857143,ztfg,23.759558,0.16242209
6,1.092857142857143,ztfr,23.55817,0.19601007
6,1.092857142857143,ztfi,24.173595,0.18351838
6,1.2914285714285714,ztfg,24.135777,0.16366892
6,1.2914285714285714,ztfr,23.52781,0.19865857
6,1.2914285714285714,ztfi,24.411037,0.18705536
6,1.49,ztfg,24.226713,0.16239715
6,1.49,ztfr,23.67108,0.19287013
6,1.49,ztfi,24.302439,0.18547517
6,1.6885714285714286,ztfg,24.48527,0.16529363
6,1.6885714285714286,ztfr,23.625143,0.18660553
6,1.6885714285714286,ztfi,24.309345,0.18681908
6,1.8871428571428572,ztfg,24.946613,0.1699393
6,1.8871428571428572,ztfr,24.013317,0.18729547
6,1.8871428571428572,ztfi,24.242346,0.18155825
6,2.085714285714286,ztfg,25.252825,0.17336245
6,2.085714285714286,ztfr,24.323874,0.1884953
6,2.085714285714286,ztfi,24.18364,0.17936029
6,2.2842857142857143,ztfg,25.534512,0.17205691
6,2.2842857142857143,ztfr,24.657503,0.18162264
6,2.2842857142857143,ztfi,24.407177,0.18889648
6,2.4828571428571427,ztfg,26.040792,0.18390286
6,2.4828571428571427,ztfr,24.702417,0.18824999
6,2.4828571428571427,ztfi,24.559921,0.18574642
6,2.6814285714285715,ztfg,26.099356,0.18306954
6,2.6814285714285715,ztfr,24.902645,0.1827247
6,2.6814285714285715,ztfi,24.619144,0.188059
6,2.88,ztfg,26.509375,0.18928865
6,2.88,ztfr,25.272308,0.19175346
6,2.88,ztfi,24.94007,0.18374239
6,3.0785714285714287,ztfg,26.897118,0.18742731
6,3.0785714285714287,ztfr,25.541077,0.18924053
6,3.0785714285714287,ztfi,24.90374,0.18848954
6,3.277142857142857,ztfg,27.119608,0.19686286
6,3.277142857142857,ztfr,25.644056,0.18897524
6,3.277142857142857,ztfi,24.981493,0.19526441
6,3.4757142857142855,ztfg,27.507572,0.19498344
6,3.4757142857142855,ztfr,25.740868,0.18580066
6,3.4757142857142855,ztfi,25.333239,0.19413686
6,3.6742857142857144,ztfg,27.611004,0.19607566
6,3.6742857142857144,ztfr,26.066303,0.18855731
6,3.6742857142857144,ztfi,25.290419,0.19425006
6,3.8728571428571428,ztfg,27.848942,0.19173093
6,3.8728571428571428,ztfr,26.154781,0.18280254
6,3.8728571428571428,ztfi,25.596987,0.19502838
6,4.071428571428571,ztfg,28.345556,0.19617185
6,4.071428571428571,ztfr,26.435402,0.19009693
6,4.071428571428571,ztfi,25.713095,0.1929925
6,4.27,ztfg,28.396826,0.197671
6,4.27,ztfr,26.45871,0.19307801
6,4.27,ztfi,25.70725,0.19796588
6,4.468571428571428,ztfg,28.666164,0.19834757
6,4.468571428571428,ztfr,26.630413,0.19476175
6,4.468571428571428,ztfi,25.99045,0.20100132
6,4.667142857142856,ztfg,28.71661,0.20244329
6,4.667142857142856,ztfr,26.817696,0.19261396
6,4.667142857142856,ztfi,26.099695,0.20067194
6,4.865714285714285,ztfg,28.95756,0.1984145
6,4.865714285714285,ztfr,26.910564,0.19570853
6,4.865714285714285,ztfi,26.173042,0.19725041
6,5.064285714285714,ztfg,29.33606,0.20362765
6,5.064285714285714,ztfr,27.136356,0.18846668
6,5.064285714285714,ztfi,26.509933,0.20299807
6,5.2628571428571425,ztfg,29.241148,0.19167636
6,5.2628571428571425,ztfr,27.361647,0.19818
6,5.2628571428571425,ztfi,26.354996,0.20365067
6,5.461428571428571,ztfg,29.538029,0.19185613
6,5.461428571428571,ztfr,27.448376,0.18996477
6,5.461428571428571,ztfi,26.477758,0.20315461
6,5.659999999999999,ztfg,29.63914,0.19810921
6,5.659999999999999,ztfr,27.55882,0.19300953
6,5.659999999999999,ztfi,26.45584,0.19719483
6,5.858571428571428,ztfg,29.83478,0.19446747
6,5.858571428571428,ztfr,27.589617,0.19489352
6,5.858571428571428,ztfi,26.667526,0.2055819
6,6.057142857142857,ztfg,29.939999,0.19264366
6,6.057142857142857,ztfr,27.788519,0.19263427
6,6.057142857142857,ztfi,26.814959,0.20641027
6,6.255714285714285,ztfg,30.370495,0.18249285
6,6.255714285714285,ztfr,27.865257,0.18595296
6,6.255714285714285,ztfi,26.899189,0.19761333
6,6.454285714285714,ztfg,30.259743,0.18765195
6,6.454285714285714,ztfr,28.029726,0.19743861
6,6.454285714285714,ztfi,27.040749,0.20702016
6,6.652857142857142,ztfg,30.380535,0.1907164
6,6.652857142857142,ztfr,28.220417,0.19143327
6,6.652857142857142,ztfi,27.194078,0.21048641
6,6.8514285714285705,ztfg,30.815594,0.1921704
6,6.8514285714285705,ztfr,28.297832,0.18895337
6,6.8514285714285705,ztfi,27.166231,0.2120085
6,7.05,ztfg,30.660486,0.18718135
6,7.05,ztfr,28.611063,0.18463822
6,7.05,ztfi,27.38665,0.2011375
6,7.248571428571428,ztfg,30.942543,0.18305025
6,7.248571428571428,ztfr,28.606985,0.19715936
6,7.248571428571428,ztfi,27.30403,0.20444387
6,7.447142857142857,ztfg,30.83933,0.17470255
6,7.447142857142857,ztfr,28.721018,0.19373564
6,7.447142857142857,ztfi,27.761671,0.20260578
6,7.645714285714285,ztfg,31.045504,0.18002832
6,7.645714285714285,ztfr,28.754642,0.1931016
6,7.645714285714285,ztfi,27.624401,0.20445684
6,7.844285714285713,ztfg,31.346878,0.17615187
6,7.844285714285713,ztfr,28.715075,0.1964438
6,7.844285714285713,ztfi,27.550913,0.20146176
6,8.042857142857143,ztfg,31.530746,0.17510207
6,8.042857142857143,ztfr,29.021614,0.19226037
6,8.042857142857143,ztfi,27.550772,0.20457591
6,8.241428571428571,ztfg,31.558805,0.17066789
6,8.241428571428571,ztfr,29.004839,0.18919061
6,8.241428571428571,ztfi,27.859167,0.208506
6,8.44,ztfg,31.767324,0.17643449
6,8.44,ztfr,29.511524,0.19586222
6,8.44,ztfi,27.826242,0.199375
6,8.638571428571428,ztfg,31.812387,0.17529106
6,8.638571428571428,ztfr,29.348846,0.1942618
6,8.638571428571428,ztfi,28.057703,0.2028256
6,8.837142857142856,ztfg,31.867552,0.17692928
6,8.837142857142856,ztfr,29.458836,0.19552967
6,8.837142857142856,ztfi,28.06435,0.206963
6,9.035714285714285,ztfg,31.994884,0.17612529
6,9.035714285714285,ztfr,29.493748,0.19599316
6,9.035714285714285,ztfi,28.107328,0.20066944
6,9.234285714285713,ztfg,32.181133,0.17038403
6,9.234285714285713,ztfr,29.490486,0.19241619
6,9.234285714285713,ztfi,28.04103,0.19819319
6,9.432857142857141,ztfg,32.525826,0.16557698
6,9.432857142857141,ztfr,29.767866,0.18685834
6,9.432857142857141,ztfi,28.049625,0.19934683
6,9.63142857142857,ztfg,32.4836,0.1662336
6,9.63142857142857,ztfr,29.950615,0.19484541
6,9.63142857142857,ztfi,28.240076,0.20182458
6,9.83,ztfg,32.467094,0.16716242
6,9.83,ztfr,29.986988,0.19659735
6,9.83,ztfi,28.462744,0.20081192
6,10.028571428571428,ztfg,32.790436,0.16686712
6,10.028571428571428,ztfr,29.84931,0.19088608
6,10.028571428571428,ztfi,28.459341,0.19887726
6,10.227142857142857,ztfg,32.828857,0.16283993
6,10.227142857142857,ztfr,30.278004,0.19460207
6,10.227142857142857,ztfi,28.374825,0.2034082
6,10.425714285714285,ztfg,32.929996,0.16170202
6,10.425714285714285,ztfr,30.019285,0.18461613
6,10.425714285714285,ztfi,28.681112,0.20327246
6,10.624285714285714,ztfg,33.209885,0.16072805
6,10.624285714285714,ztfr,30.3212,0.19196461
6,10.624285714285714,ztfi,28.744333,0.21285719
6,10.822857142857142,ztfg,33.42735,0.1708328
6,10.822857142857142,ztfr,30.558022,0.19120298
6,10.822857142857142,ztfi,28.63982,0.1984172
6,11.02142857142857,ztfg,33.39174,0.16285528
6,11.02142857142857,ztfr,30.307013,0.19075029
6,11.02142857142857,ztfi,28.833235,0.20285448
6,11.219999999999999,ztfg,33.390987,0.16181189
6,11.219999999999999,ztfr,30.486355,0.19066687
6,11.219999999999999,ztfi,28.866934,0.19737443
6,11.418571428571427,ztfg,33.578293,0.16527204
6,11.418571428571427,ztfr,30.70691,0.20214827
6,11.418571428571427,ztfi,28.83355,0.20378385
6,11.617142857142856,ztfg,33.65509,0.16604203
6,11.617142857142856,ztfr,30.653631,0.18981157
6,11.617142857142856,ztfi,29.076664,0.19854818
6,11.815714285714286,ztfg,33.846046,0.15918967
6,11.815714285714286,ztfr,30.659159,0.19052005
6,11.815714285714286,ztfi,29.153715,0.19997221
6,12.014285714285714,ztfg,33.91843,0.16799477
6,12.014285714285714,ztfr,30.851513,0.18933503
6,12.014285714285714,ztfi,29.199945,0.19722548
6,12.212857142857143,ztfg,34.050232,0.16692369
6,12.212857142857143,ztfr,30.746857,0.18849221
6,12.212857142857143,ztfi,29.38572,0.20567338
6,12.411428571428571,ztfg,33.978207,0.16401508
6,12.411428571428571,ztfr,31.126736,0.19788764
6,12.411428571428571,ztfi,29.16576,0.20624547
6,12.61,ztfg,34.110386,0.16257584
6,12.61,ztfr,31.019825,0.18905126
6,12.61,ztfi,29.238907,0.20429255
6,12.808571428571428,ztfg,34.434917,0.15617986
6,12.808571428571428,ztfr,31.415907,0.19972579
6,12.808571428571428,ztfi,29.487288,0.20562164
6,13.007142857142856,ztfg,34.610306,0.15220012
6,13.007142857142856,ztfr,31.199677,0.19829175
6,13.007142857142856,ztfi,29.558035,0.19883756
6,13.205714285714285,ztfg,34.543774,0.16346417
6,13.205714285714285,ztfr,31.344442,0.19514614
6,13.205714285714285,ztfi,29.546703,0.19711562
6,13.404285714285713,ztfg,34.710114,0.1560904
6,13.404285714285713,ztfr,31.52047,0.19291991
6,13.404285714285713,ztfi,29.984346,0.20076765
6,13.602857142857141,ztfg,34.84116,0.15976514
6,13.602857142857141,ztfr,31.486256,0.19870968
6,13.602857142857141,ztfi,29.726738,0.20620513
6,13.80142857142857,ztfg,34.785725,0.16324553
6,13.80142857142857,ztfr,31.649927,0.19509053
6,13.80142857142857,ztfi,29.879099,0.20472687
6,14.0,ztfg,35.018368,0.15654224
6,14.0,ztfr,31.81609,0.19079141
6,14.0,ztfi,29.93933,0.20285465
7,0.1,ztfg,27.441568,0.120511025
7,0.1,ztfr,26.127436,0.096280776
7,0.1,ztfi,25.797688,0.09609758
7,0.2985714285714286,ztfg,23.708286,0.10196755
7,0.2985714285714286,ztfr,23.276428,0.11007888
7,0.2985714285714286,ztfi,23.562687,0.12373919
7,0.4971428571428571,ztfg,22.694979,0.11424401
7,0.4971428571428571,ztfr,22.533646,0.11999959
7,0.4971428571428571,ztfi,22.833082,0.12719198
7,0.6957142857142856,ztfg,22.487854,0.111572415
7,0.6957142857142856,ztfr,21.729916,0.12500003
7,0.6957142857142856,ztfi,22.520247,0.12663175
7,0.8942857142857142,ztfg,22.25129,0.10899887
7,0.8942857142857142,ztfr,21.897142,0.1276262
7,0.8942857142857142,ztfi,22.15333,0.12997788
7,1.092857142857143,ztfg,22.369694,0.10372469
7,1.092857142857143,ztfr,21.898205,0.12749486
